OLT,Tarjeta,Puerto,Clientes afectados,Hora de afectación,CLASE
mbo-call-olt-02,1,12,1,5:47 pm,Puntual
mbo-bvis-olt-01,3,8,2,2:59 am,Puntual
flc-coro-olt-04,7,10,3,11:22 pm,Puntual
mbo-bvis-olt-03,1,5,5,12:49 am,Puntual
mbo-pomo-olt-00,5,14,15,7:02 p.m.,Masivo
mbo-pomo-olt-00,2,6,4,9:51 pm,Puntual
mbo-call-olt-02,7,2,29,12:56 am,Masivo
flc-coro-olt-04,1,15,33,8:36 pm,Masivo
flc-coro-olt-04,7,8,4,1:10 am,Puntual
mbo-lpue-olt-00,2,1,2,10:10 p.m.,Puntual
mbo-bvis-olt-03,2,9,34,9:42 pm,Masivo
mbo-bvis-olt-03,3,6,3,1:41 p.m.,Puntual
mbo-bvis-olt-05,1,2,10,7:02 pm,Masivo
flc-coro-olt-01,7,8,12,4:36 p.m.,Masivo
mbo-bvis-olt-03,2,10,5,3:47 am,Puntual
mbo-call-olt-02,1,8,19,4:38 pm,Masivo
mbo-bvis-olt-03,3,4,5,7:42 p.m.,Puntual
mbo-bvis-olt-03,5,4,8,9:38 p.m.,Masivo
mbo-bvis-olt-01,3,13,26,5:26 a.m.,Masivo
mbo-bvis-olt-01,2,7,11,11:12 am,Masivo
mbo-bvis-olt-01,3,7,39,10:04 am,Masivo
flc-coro-olt-04,7,5,10,8:19 am,Masivo
flc-coro-olt-04,1,12,13,12:47 am,Masivo
mbo-call-olt-02,5,3,29,8:08 pm,Masivo
flc-coro-olt-04,5,14,61,8:59 am,Masivo
flc-coro-olt-01,5,8,4,4:01 pm,Puntual
mbo-call-olt-02,5,1,3,5:51 am,Puntual
mbo-call-olt-02,6,1,15,3:25 am,Masivo
flc-coro-olt-01,6,7,27,5:22 am,Masivo
mbo-lpue-olt-00,7,0,4,9:34 am,Puntual
mbo-bvis-olt-03,5,12,2,6:26 am,Puntual
mbo-bvis-olt-01,6,3,45,6:29 pm,Masivo
mbo-bvis-olt-01,4,1,4,9:08 a.m.,Puntual
flc-coro-olt-01,7,7,2,8:45 am,Puntual
mbo-bvis-olt-05,3,9,2,6:25 a.m.,Puntual
mbo-bvis-olt-01,1,13,5,3:49 pm,Puntual
mbo-pomo-olt-00,5,15,10,1:05 a.m.,Masivo
mbo-bvis-olt-01,2,10,15,3:31 pm,Masivo
mbo-lpue-olt-00,4,4,14,11:49 p.m.,Masivo
mbo-bvis-olt-05,5,4,42,3:01 p.m.,Masivo
mbo-pomo-olt-00,3,4,13,3:25 a.m.,Masivo
mbo-call-olt-02,2,14,3,12:24 a.m.,Puntual
mbo-lpue-olt-00,6,4,12,5:08 p.m.,Masivo
mbo-lpue-olt-00,5,4,4,1:57 am,Puntual
mbo-pomo-olt-00,2,0,23,9:13 am,Masivo
mbo-bvis-olt-03,3,14,10,10:52 p.m.,Masivo
flc-coro-olt-04,4,5,24,9:17 am,Masivo
flc-coro-olt-04,7,13,2,9:01 pm,Puntual
mbo-lpue-olt-00,5,7,6,12:47 p.m.,Masivo
mbo-call-olt-05,6,11,19,8:25 p.m.,Masivo
mbo-call-olt-05,5,10,3,7:47 a.m.,Puntual
flc-coro-olt-01,1,15,6,8:41 am,Masivo
mbo-call-olt-02,3,7,19,2:35 am,Masivo
mbo-pomo-olt-00,7,7,6,4:18 p.m.,Masivo
mbo-bvis-olt-01,1,9,5,2:17 p.m.,Puntual
flc-coro-olt-04,4,7,4,7:14 p.m.,Puntual
mbo-call-olt-02,7,1,5,11:44 p.m.,Puntual
mbo-lpue-olt-00,6,0,10,8:03 am,Masivo
mbo-bvis-olt-05,6,15,16,2:19 pm,Masivo
mbo-bvis-olt-01,1,9,7,2:52 pm,Masivo
flc-coro-olt-01,1,3,11,5:45 am,Masivo
mbo-call-olt-05,5,4,6,4:35 pm,Masivo
flc-coro-olt-04,2,14,8,4:39 am,Masivo
mbo-lpue-olt-00,7,2,2,12:35 am,Puntual
mbo-pomo-olt-00,1,8,12,12:13 a.m.,Masivo
mbo-bvis-olt-03,5,14,4,1:49 a.m.,Puntual
flc-coro-olt-04,7,3,3,5:24 p.m.,Puntual
mbo-call-olt-02,2,4,44,12:29 am,Masivo
flc-coro-olt-01,6,3,6,1:54 am,Masivo
mbo-pomo-olt-00,1,6,3,2:04 pm,Puntual
flc-coro-olt-04,1,13,59,9:27 a.m.,Masivo
mbo-call-olt-05,1,15,9,1:02 pm,Masivo
mbo-call-olt-02,6,6,6,6:44 p.m.,Masivo
mbo-bvis-olt-05,3,2,13,6:03 pm,Masivo
flc-coro-olt-01,1,14,2,6:13 am,Puntual
mbo-bvis-olt-01,1,13,5,6:32 am,Puntual
mbo-bvis-olt-05,6,11,13,4:40 am,Masivo
mbo-bvis-olt-03,3,8,13,5:22 p.m.,Masivo
mbo-bvis-olt-03,7,0,1,6:53 pm,Puntual
mbo-bvis-olt-05,7,9,5,7:20 p.m.,Puntual
mbo-bvis-olt-05,3,2,4,4:15 p.m.,Puntual
mbo-call-olt-05,4,7,12,10:53 p.m.,Masivo
mbo-call-olt-02,5,2,5,5:11 a.m.,Puntual
mbo-bvis-olt-01,2,6,12,7:09 p.m.,Masivo
mbo-lpue-olt-00,2,13,4,9:42 am,Puntual
mbo-call-olt-02,7,4,4,9:57 am,Puntual
mbo-call-olt-02,5,15,59,9:11 a.m.,Masivo
mbo-bvis-olt-03,1,3,2,5:51 a.m.,Puntual
mbo-call-olt-02,2,5,9,4:01 pm,Masivo
mbo-call-olt-02,7,1,13,8:00 pm,Masivo
flc-coro-olt-04,6,1,33,10:18 a.m.,Masivo
mbo-bvis-olt-01,2,8,4,5:31 am,Puntual
mbo-pomo-olt-00,3,12,55,12:15 am,Masivo
flc-coro-olt-01,7,11,55,2:51 a.m.,Masivo
mbo-call-olt-02,4,1,5,12:59 am,Puntual
mbo-bvis-olt-01,4,10,1,5:25 pm,Puntual
mbo-lpue-olt-00,6,7,18,10:21 am,Masivo
mbo-call-olt-02,7,14,9,1:49 am,Masivo
flc-coro-olt-04,4,15,3,7:30 pm,Puntual
mbo-call-olt-02,7,15,7,6:59 am,Masivo
mbo-pomo-olt-00,3,4,12,10:31 a.m.,Masivo
flc-coro-olt-04,1,8,2,8:09 am,Puntual
mbo-lpue-olt-00,3,7,21,9:32 pm,Masivo
mbo-bvis-olt-01,2,15,5,11:52 pm,Puntual
mbo-call-olt-05,2,6,3,2:08 am,Puntual
flc-coro-olt-04,5,15,1,3:34 pm,Puntual
mbo-pomo-olt-00,6,1,34,2:23 pm,Masivo
mbo-call-olt-05,4,9,1,2:39 pm,Puntual
mbo-bvis-olt-03,2,6,19,8:03 am,Masivo
mbo-bvis-olt-03,3,15,2,2:24 am,Puntual
flc-coro-olt-04,6,14,8,10:08 pm,Masivo
mbo-lpue-olt-00,6,11,8,5:10 pm,Masivo
mbo-bvis-olt-01,3,3,3,10:49 pm,Puntual
mbo-call-olt-05,5,14,5,7:19 pm,Puntual
mbo-bvis-olt-01,5,7,5,8:21 a.m.,Puntual
mbo-call-olt-02,7,12,33,7:42 pm,Masivo
flc-coro-olt-04,7,2,5,3:50 pm,Puntual
mbo-lpue-olt-00,5,13,4,7:30 am,Puntual
mbo-call-olt-05,5,13,13,10:02 am,Masivo
flc-coro-olt-04,5,11,26,1:38 a.m.,Masivo
mbo-bvis-olt-01,5,10,26,8:26 pm,Masivo
flc-coro-olt-01,5,8,3,11:06 pm,Puntual
mbo-call-olt-05,5,1,58,9:15 am,Masivo
mbo-bvis-olt-01,5,7,14,9:37 pm,Masivo
mbo-bvis-olt-03,5,2,1,11:06 pm,Puntual
mbo-bvis-olt-05,4,13,1,5:17 pm,Puntual
mbo-call-olt-05,6,4,36,9:52 am,Masivo
mbo-bvis-olt-01,7,14,13,7:24 pm,Masivo
mbo-call-olt-02,2,2,2,8:57 am,Puntual
mbo-bvis-olt-05,5,1,5,7:38 p.m.,Puntual
mbo-call-olt-05,7,9,9,8:02 pm,Masivo
mbo-bvis-olt-01,3,13,33,7:27 pm,Masivo
flc-coro-olt-04,3,6,8,3:34 pm,Masivo
flc-coro-olt-01,2,14,7,11:55 pm,Masivo
mbo-lpue-olt-00,3,12,11,9:10 pm,Masivo
flc-coro-olt-01,5,15,5,8:37 pm,Puntual
flc-coro-olt-01,7,8,29,4:31 pm,Masivo
mbo-call-olt-05,5,8,31,7:14 am,Masivo
mbo-lpue-olt-00,6,15,7,4:36 p.m.,Masivo
mbo-call-olt-05,5,5,12,5:14 am,Masivo
mbo-bvis-olt-01,2,10,5,7:28 am,Puntual
mbo-call-olt-02,2,12,61,9:12 p.m.,Masivo
flc-coro-olt-01,4,15,2,7:27 am,Puntual
mbo-bvis-olt-01,6,4,10,7:57 pm,Masivo
flc-coro-olt-01,5,8,8,1:03 pm,Masivo
mbo-call-olt-02,6,7,3,6:52 a.m.,Puntual
mbo-call-olt-05,1,13,10,11:49 am,Masivo
flc-coro-olt-04,7,0,2,1:17 am,Puntual
mbo-call-olt-05,3,13,37,2:53 am,Masivo
mbo-call-olt-05,4,9,2,8:08 am,Puntual
mbo-pomo-olt-00,5,13,1,7:20 pm,Puntual
mbo-lpue-olt-00,3,12,6,9:20 pm,Masivo
mbo-bvis-olt-05,1,12,9,4:43 am,Masivo
mbo-call-olt-02,7,0,6,7:57 p.m.,Masivo
mbo-call-olt-05,1,12,2,12:42 am,Puntual
flc-coro-olt-04,5,6,5,2:28 am,Puntual
mbo-bvis-olt-01,5,12,2,6:25 am,Puntual
mbo-bvis-olt-05,6,14,12,7:34 am,Masivo
mbo-lpue-olt-00,6,5,22,9:36 am,Masivo
mbo-call-olt-02,7,8,31,6:31 am,Masivo
mbo-bvis-olt-03,5,0,1,4:46 pm,Puntual
mbo-lpue-olt-00,3,0,3,6:40 am,Puntual
mbo-call-olt-05,6,0,7,11:16 am,Masivo
mbo-bvis-olt-03,3,13,3,1:50 a.m.,Puntual
mbo-pomo-olt-00,4,1,18,11:09 a.m.,Masivo
flc-coro-olt-04,6,8,11,1:49 pm,Masivo
mbo-call-olt-02,2,7,13,11:59 am,Masivo
flc-coro-olt-01,6,4,11,4:23 a.m.,Masivo
mbo-bvis-olt-03,6,0,17,8:58 pm,Masivo
mbo-bvis-olt-05,1,3,3,3:29 a.m.,Puntual
mbo-call-olt-05,7,4,30,3:27 am,Masivo
flc-coro-olt-01,7,4,2,7:08 pm,Puntual
mbo-bvis-olt-03,7,9,4,11:45 pm,Puntual
flc-coro-olt-01,5,3,24,8:25 pm,Masivo
mbo-lpue-olt-00,2,5,2,5:40 a.m.,Puntual
mbo-call-olt-05,7,1,32,6:30 pm,Masivo
mbo-call-olt-05,1,2,10,9:02 p.m.,Masivo
mbo-bvis-olt-01,6,10,4,2:40 pm,Puntual
mbo-pomo-olt-00,2,12,4,7:54 pm,Puntual
mbo-lpue-olt-00,2,9,9,2:34 pm,Masivo
mbo-call-olt-02,7,9,47,7:24 am,Masivo
mbo-call-olt-05,6,8,3,9:16 am,Puntual
mbo-bvis-olt-03,7,9,2,11:52 p.m.,Puntual
flc-coro-olt-01,2,6,61,11:14 pm,Masivo
mbo-bvis-olt-01,6,2,26,10:50 am,Masivo
flc-coro-olt-01,3,3,16,1:53 am,Masivo
mbo-call-olt-02,4,6,21,2:54 am,Masivo
flc-coro-olt-04,3,12,35,3:32 am,Masivo
flc-coro-olt-01,2,10,1,2:38 pm,Puntual
mbo-bvis-olt-03,7,0,12,12:55 a.m.,Masivo
mbo-lpue-olt-00,3,14,29,4:10 a.m.,Masivo
mbo-bvis-olt-01,7,12,10,9:32 p.m.,Masivo
mbo-lpue-olt-00,5,3,15,1:31 pm,Masivo
mbo-pomo-olt-00,5,7,5,10:17 p.m.,Puntual
mbo-pomo-olt-00,5,14,13,11:16 am,Masivo
flc-coro-olt-01,5,8,4,3:56 pm,Puntual
mbo-pomo-olt-00,2,14,10,10:18 pm,Masivo
mbo-bvis-olt-01,1,6,2,1:15 pm,Puntual
mbo-lpue-olt-00,7,8,13,9:38 pm,Masivo
flc-coro-olt-04,4,8,5,10:54 am,Puntual
flc-coro-olt-04,1,4,5,4:39 pm,Puntual
mbo-bvis-olt-03,4,9,1,8:21 am,Puntual
flc-coro-olt-01,1,15,30,7:27 pm,Masivo
mbo-bvis-olt-03,6,0,14,12:02 pm,Masivo
flc-coro-olt-01,7,2,4,8:09 pm,Puntual
flc-coro-olt-01,5,10,25,8:03 am,Masivo
flc-coro-olt-04,7,1,3,3:13 pm,Puntual
mbo-lpue-olt-00,6,7,4,1:08 am,Puntual
mbo-bvis-olt-03,5,5,37,8:16 am,Masivo
flc-coro-olt-01,3,11,2,12:00 am,Puntual
mbo-pomo-olt-00,7,15,3,2:02 am,Puntual
mbo-call-olt-02,3,10,3,6:52 am,Puntual
mbo-call-olt-02,2,6,12,7:01 p.m.,Masivo
mbo-call-olt-02,4,7,3,9:07 pm,Puntual
mbo-call-olt-05,7,13,2,2:06 am,Puntual
mbo-call-olt-02,4,3,15,2:27 pm,Masivo
mbo-bvis-olt-03,2,2,49,2:47 a.m.,Masivo
mbo-lpue-olt-00,5,13,10,4:58 p.m.,Masivo
mbo-lpue-olt-00,3,15,5,9:43 pm,Puntual
mbo-bvis-olt-01,2,6,17,3:26 am,Masivo
mbo-bvis-olt-03,5,7,29,8:18 am,Masivo
flc-coro-olt-01,1,10,6,10:38 pm,Masivo
flc-coro-olt-04,2,4,8,4:02 pm,Masivo
flc-coro-olt-01,2,6,12,3:16 am,Masivo
mbo-call-olt-05,5,5,32,8:41 a.m.,Masivo
mbo-call-olt-02,6,11,8,7:45 pm,Masivo
mbo-bvis-olt-05,1,2,5,9:44 pm,Puntual
mbo-bvis-olt-05,3,15,5,2:40 a.m.,Puntual
mbo-call-olt-05,7,5,13,5:52 am,Masivo
mbo-bvis-olt-05,2,10,25,2:42 am,Masivo
mbo-lpue-olt-00,2,8,3,6:07 am,Puntual
mbo-call-olt-05,6,4,14,6:06 am,Masivo
flc-coro-olt-01,2,0,53,8:15 am,Masivo
mbo-call-olt-05,3,12,9,3:03 am,Masivo
flc-coro-olt-01,3,7,20,8:29 am,Masivo
flc-coro-olt-01,1,14,9,12:42 pm,Masivo
mbo-bvis-olt-05,1,8,2,2:01 pm,Puntual
mbo-lpue-olt-00,4,12,2,10:20 p.m.,Puntual
mbo-call-olt-05,4,4,8,3:56 am,Masivo
flc-coro-olt-04,3,15,25,2:01 p.m.,Masivo
flc-coro-olt-01,6,5,25,2:25 p.m.,Masivo
mbo-call-olt-02,2,10,4,1:27 am,Puntual
mbo-lpue-olt-00,3,10,3,11:33 am,Puntual
mbo-bvis-olt-05,4,3,35,2:21 pm,Masivo
mbo-bvis-olt-05,7,13,59,12:21 am,Masivo
mbo-call-olt-05,6,6,17,3:25 am,Masivo
mbo-pomo-olt-00,4,9,8,2:57 a.m.,Masivo
mbo-bvis-olt-03,5,8,7,7:02 pm,Masivo
mbo-call-olt-02,4,2,16,9:30 a.m.,Masivo
flc-coro-olt-01,1,1,7,9:29 am,Masivo
mbo-bvis-olt-01,5,8,2,5:56 pm,Puntual
mbo-lpue-olt-00,6,0,2,9:08 p.m.,Puntual
mbo-bvis-olt-01,5,8,27,7:57 am,Masivo
flc-coro-olt-04,2,3,12,3:35 am,Masivo
mbo-bvis-olt-03,4,11,8,11:57 am,Masivo
mbo-bvis-olt-03,4,3,1,3:10 a.m.,Puntual
mbo-bvis-olt-03,5,2,20,2:10 pm,Masivo
mbo-call-olt-05,3,0,1,9:32 am,Puntual
flc-coro-olt-01,7,14,1,3:05 pm,Puntual
mbo-lpue-olt-00,1,9,2,12:42 p.m.,Puntual
mbo-call-olt-05,7,5,34,8:34 pm,Masivo
mbo-lpue-olt-00,7,5,31,6:52 a.m.,Masivo
mbo-call-olt-02,4,9,16,12:41 pm,Masivo
mbo-call-olt-05,3,11,14,7:24 a.m.,Masivo
mbo-bvis-olt-01,4,11,13,5:30 a.m.,Masivo
mbo-bvis-olt-01,3,11,32,11:07 p.m.,Masivo
mbo-lpue-olt-00,1,9,3,8:43 pm,Puntual
mbo-lpue-olt-00,1,3,11,7:48 p.m.,Masivo
mbo-bvis-olt-01,1,2,19,4:19 pm,Masivo
mbo-bvis-olt-03,1,12,3,1:41 pm,Puntual
mbo-pomo-olt-00,2,12,29,8:27 a.m.,Masivo
flc-coro-olt-01,5,12,3,2:37 am,Puntual
mbo-call-olt-02,4,1,19,8:01 am,Masivo
flc-coro-olt-01,4,5,4,3:03 am,Puntual
mbo-pomo-olt-00,6,15,37,3:34 am,Masivo
flc-coro-olt-04,6,6,64,7:22 p.m.,Masivo
mbo-call-olt-02,3,14,9,5:06 am,Masivo
mbo-bvis-olt-01,6,4,16,4:48 pm,Masivo
mbo-call-olt-02,2,1,2,3:34 pm,Puntual
mbo-call-olt-02,6,2,10,9:52 am,Masivo
flc-coro-olt-01,4,12,8,11:56 pm,Masivo
mbo-call-olt-02,6,0,28,11:10 pm,Masivo
flc-coro-olt-01,1,12,13,6:12 pm,Masivo
mbo-bvis-olt-03,4,6,20,5:03 a.m.,Masivo
mbo-bvis-olt-03,3,1,11,7:52 pm,Masivo
mbo-lpue-olt-00,4,8,1,10:57 pm,Puntual
mbo-lpue-olt-00,3,13,14,3:59 p.m.,Masivo
mbo-pomo-olt-00,1,6,1,8:37 am,Puntual
flc-coro-olt-04,3,0,5,10:24 am,Puntual
mbo-bvis-olt-05,4,4,27,2:20 a.m.,Masivo
flc-coro-olt-01,7,5,19,6:05 am,Masivo
mbo-call-olt-02,4,8,4,2:49 pm,Puntual
mbo-call-olt-05,3,1,11,7:36 am,Masivo
mbo-bvis-olt-01,2,10,2,11:24 pm,Puntual
mbo-bvis-olt-01,3,15,1,10:11 pm,Puntual
mbo-bvis-olt-01,4,4,7,12:51 am,Masivo
mbo-bvis-olt-01,1,15,18,8:08 pm,Masivo
mbo-call-olt-05,7,2,11,11:34 pm,Masivo
flc-coro-olt-04,3,12,1,1:13 a.m.,Puntual
mbo-bvis-olt-05,1,4,10,8:26 pm,Masivo
mbo-bvis-olt-05,7,11,1,6:26 pm,Puntual
mbo-call-olt-02,4,3,13,9:34 p.m.,Masivo
mbo-bvis-olt-03,4,8,14,9:21 am,Masivo
mbo-bvis-olt-03,5,7,7,6:04 p.m.,Masivo
mbo-bvis-olt-03,4,1,16,6:41 am,Masivo
mbo-bvis-olt-03,3,10,3,2:21 a.m.,Puntual
flc-coro-olt-01,3,10,29,7:04 am,Masivo
mbo-bvis-olt-03,5,9,48,8:10 a.m.,Masivo
flc-coro-olt-04,3,2,12,6:37 pm,Masivo
mbo-lpue-olt-00,2,6,1,9:35 a.m.,Puntual
mbo-bvis-olt-01,6,7,2,7:22 p.m.,Puntual
mbo-bvis-olt-03,4,12,3,12:03 am,Puntual
mbo-pomo-olt-00,4,12,12,5:11 pm,Masivo
mbo-call-olt-05,7,14,3,5:23 pm,Puntual
mbo-call-olt-02,5,14,21,4:30 a.m.,Masivo
mbo-bvis-olt-05,4,9,1,1:34 pm,Puntual
mbo-lpue-olt-00,2,11,14,9:02 am,Masivo
mbo-pomo-olt-00,4,7,8,11:17 am,Masivo
mbo-bvis-olt-01,3,10,20,11:55 am,Masivo
flc-coro-olt-01,6,0,1,3:05 pm,Puntual
mbo-bvis-olt-03,4,0,49,3:21 a.m.,Masivo
mbo-lpue-olt-00,2,0,16,10:40 pm,Masivo
mbo-pomo-olt-00,6,6,33,2:55 pm,Masivo
flc-coro-olt-04,3,3,6,2:54 a.m.,Masivo
mbo-lpue-olt-00,3,11,6,12:46 pm,Masivo
mbo-bvis-olt-01,6,0,14,3:17 am,Masivo
mbo-bvis-olt-03,7,2,11,8:40 p.m.,Masivo
mbo-bvis-olt-03,2,4,4,12:50 p.m.,Puntual
mbo-bvis-olt-05,7,2,15,11:59 a.m.,Masivo
mbo-call-olt-02,5,13,2,3:57 pm,Puntual
flc-coro-olt-01,5,6,5,2:42 am,Puntual
mbo-bvis-olt-05,7,14,4,1:56 p.m.,Puntual
mbo-call-olt-02,4,14,1,10:13 pm,Puntual
flc-coro-olt-01,1,8,4,1:41 a.m.,Puntual
flc-coro-olt-01,7,11,5,8:06 am,Puntual
mbo-bvis-olt-01,3,1,3,11:14 p.m.,Puntual
mbo-bvis-olt-01,7,4,4,9:26 am,Puntual
mbo-bvis-olt-03,2,14,30,3:02 am,Masivo
flc-coro-olt-04,7,11,8,12:19 am,Masivo
mbo-call-olt-05,2,0,3,11:51 p.m.,Puntual
flc-coro-olt-04,3,2,9,3:15 p.m.,Masivo
mbo-pomo-olt-00,2,1,51,2:44 pm,Masivo
flc-coro-olt-01,7,0,1,1:58 am,Puntual
mbo-lpue-olt-00,5,13,4,3:46 pm,Puntual
flc-coro-olt-04,5,0,15,2:20 pm,Masivo
mbo-lpue-olt-00,6,6,9,6:37 pm,Masivo
mbo-bvis-olt-03,3,0,60,2:25 am,Masivo
mbo-bvis-olt-03,5,9,3,1:29 pm,Puntual
mbo-call-olt-05,3,15,21,11:32 pm,Masivo
mbo-bvis-olt-03,6,14,1,3:16 pm,Puntual
flc-coro-olt-01,4,12,28,3:39 p.m.,Masivo
mbo-bvis-olt-03,1,1,3,4:59 am,Puntual
mbo-call-olt-05,2,3,3,8:55 pm,Puntual
mbo-bvis-olt-01,2,13,34,7:28 am,Masivo
mbo-lpue-olt-00,6,1,2,2:15 am,Puntual
mbo-call-olt-05,2,15,33,7:00 pm,Masivo
mbo-call-olt-05,6,6,14,12:01 pm,Masivo
mbo-bvis-olt-01,2,0,32,10:52 a.m.,Masivo
flc-coro-olt-01,1,5,10,5:46 a.m.,Masivo
mbo-bvis-olt-01,2,13,9,12:20 pm,Masivo
mbo-bvis-olt-05,7,4,12,7:29 p.m.,Masivo
mbo-bvis-olt-03,3,7,18,2:00 pm,Masivo
flc-coro-olt-01,2,11,62,8:59 pm,Masivo
flc-coro-olt-01,1,12,14,2:57 pm,Masivo
flc-coro-olt-04,1,9,9,2:58 am,Masivo
flc-coro-olt-04,5,10,63,10:35 pm,Masivo
mbo-lpue-olt-00,2,11,30,6:07 am,Masivo
mbo-lpue-olt-00,3,14,6,11:50 am,Masivo
mbo-bvis-olt-05,5,2,10,12:15 am,Masivo
mbo-call-olt-05,1,10,3,3:00 am,Puntual
mbo-bvis-olt-05,4,15,8,7:29 pm,Masivo
mbo-pomo-olt-00,7,15,7,4:13 p.m.,Masivo
mbo-call-olt-02,4,13,4,11:30 pm,Puntual
mbo-bvis-olt-03,1,13,5,3:32 am,Puntual
flc-coro-olt-04,1,2,44,7:18 pm,Masivo
flc-coro-olt-01,2,10,9,5:31 p.m.,Masivo
mbo-call-olt-02,2,1,2,12:39 p.m.,Puntual
mbo-call-olt-02,2,2,16,9:36 am,Masivo
mbo-bvis-olt-05,1,0,5,4:22 am,Puntual
mbo-bvis-olt-03,3,0,27,11:11 pm,Masivo
mbo-lpue-olt-00,7,14,11,10:08 pm,Masivo
flc-coro-olt-04,1,2,16,7:09 am,Masivo
mbo-pomo-olt-00,2,15,32,1:44 pm,Masivo
mbo-bvis-olt-05,7,0,7,4:34 a.m.,Masivo
mbo-bvis-olt-01,1,13,62,10:15 pm,Masivo
mbo-bvis-olt-03,3,9,3,7:03 pm,Puntual
flc-coro-olt-01,6,14,2,10:19 am,Puntual
mbo-bvis-olt-05,6,12,10,7:15 pm,Masivo
mbo-bvis-olt-01,7,5,41,10:53 am,Masivo
mbo-call-olt-05,1,7,5,9:10 pm,Puntual
flc-coro-olt-01,7,11,4,8:54 pm,Puntual
mbo-bvis-olt-03,2,13,46,5:32 am,Masivo
mbo-bvis-olt-01,6,11,13,10:45 am,Masivo
mbo-pomo-olt-00,1,14,10,7:21 am,Masivo
mbo-bvis-olt-05,3,9,3,1:24 am,Puntual
mbo-pomo-olt-00,4,11,38,4:27 am,Masivo
mbo-bvis-olt-01,6,12,22,1:44 am,Masivo
flc-coro-olt-04,3,8,3,7:40 am,Puntual
mbo-pomo-olt-00,4,9,1,10:32 pm,Puntual
mbo-bvis-olt-03,5,3,23,6:40 am,Masivo
mbo-bvis-olt-05,7,11,11,7:31 p.m.,Masivo
mbo-bvis-olt-01,3,0,63,12:05 am,Masivo
mbo-bvis-olt-05,3,14,7,12:50 pm,Masivo
mbo-call-olt-05,1,10,10,7:35 pm,Masivo
mbo-lpue-olt-00,6,9,15,2:02 pm,Masivo
mbo-lpue-olt-00,7,14,15,10:41 am,Masivo
flc-coro-olt-01,1,6,4,7:20 am,Puntual
flc-coro-olt-01,2,7,13,6:27 am,Masivo
mbo-call-olt-02,1,1,13,7:50 am,Masivo
flc-coro-olt-04,3,15,10,1:36 am,Masivo
mbo-call-olt-02,6,10,62,2:48 pm,Masivo
mbo-bvis-olt-03,1,1,43,5:55 a.m.,Masivo
mbo-bvis-olt-05,5,6,6,2:34 a.m.,Masivo
mbo-call-olt-02,1,9,21,2:54 pm,Masivo
mbo-pomo-olt-00,4,10,9,9:39 pm,Masivo
mbo-bvis-olt-03,1,11,28,2:26 pm,Masivo
mbo-pomo-olt-00,6,2,25,12:39 pm,Masivo
mbo-lpue-olt-00,7,11,53,12:22 a.m.,Masivo
flc-coro-olt-04,6,1,27,3:35 am,Masivo
flc-coro-olt-04,7,15,3,5:54 pm,Puntual
mbo-bvis-olt-05,3,12,10,6:20 am,Masivo
flc-coro-olt-01,6,4,10,6:44 pm,Masivo
mbo-bvis-olt-03,5,8,4,9:15 am,Puntual
mbo-pomo-olt-00,1,10,3,6:59 am,Puntual
flc-coro-olt-01,7,15,43,10:42 a.m.,Masivo
mbo-lpue-olt-00,6,11,5,4:09 pm,Puntual
mbo-call-olt-02,5,6,30,4:21 a.m.,Masivo
mbo-lpue-olt-00,4,9,17,5:27 pm,Masivo
flc-coro-olt-01,3,5,52,8:52 am,Masivo
mbo-call-olt-02,7,1,6,6:18 a.m.,Masivo
flc-coro-olt-01,5,1,31,12:42 am,Masivo
mbo-call-olt-02,6,6,11,7:52 pm,Masivo
mbo-call-olt-02,6,6,2,3:25 am,Puntual
mbo-call-olt-05,7,13,9,2:22 a.m.,Masivo
mbo-bvis-olt-05,5,13,1,11:45 pm,Puntual
mbo-bvis-olt-03,1,15,52,10:05 am,Masivo
mbo-pomo-olt-00,6,9,5,10:12 am,Puntual
mbo-bvis-olt-05,5,4,4,6:02 pm,Puntual
flc-coro-olt-04,4,9,1,5:55 am,Puntual
mbo-bvis-olt-05,3,4,8,3:27 p.m.,Masivo
flc-coro-olt-01,4,7,3,3:53 pm,Puntual
mbo-pomo-olt-00,1,2,15,2:05 am,Masivo
flc-coro-olt-04,4,0,25,6:30 am,Masivo
flc-coro-olt-01,3,5,4,10:39 pm,Puntual
mbo-call-olt-05,1,2,11,6:33 am,Masivo
mbo-bvis-olt-01,3,7,3,8:15 p.m.,Puntual
mbo-lpue-olt-00,5,14,31,5:41 pm,Masivo
mbo-lpue-olt-00,5,15,4,2:23 pm,Puntual
mbo-call-olt-05,7,13,5,5:34 am,Puntual
mbo-call-olt-05,1,9,15,3:04 p.m.,Masivo
mbo-bvis-olt-01,3,2,4,12:16 am,Puntual
mbo-bvis-olt-01,6,13,3,5:17 am,Puntual
mbo-lpue-olt-00,1,4,3,3:39 a.m.,Puntual
mbo-call-olt-02,6,0,25,2:29 p.m.,Masivo
mbo-pomo-olt-00,3,12,2,3:23 am,Puntual
mbo-pomo-olt-00,5,15,9,4:00 pm,Masivo
flc-coro-olt-04,7,6,2,1:46 p.m.,Puntual
mbo-bvis-olt-05,1,2,1,7:57 am,Puntual
mbo-pomo-olt-00,6,10,15,11:46 pm,Masivo
mbo-lpue-olt-00,4,6,11,9:43 pm,Masivo
mbo-call-olt-02,5,7,3,5:22 a.m.,Puntual
mbo-bvis-olt-03,4,7,1,1:07 am,Puntual
